,Churn,Tenure,PreferedOrderCat,Complain,CashbackAmount,DaySinceLastOrder,SatisfactionScore,Gender,MaritalStatus
4489,0,21.0,Others,0,308.0,2.0,3,Male,Married
4490,0,17.0,Laptop & Accessory,0,177.57,1.0,3,Female,Married
4491,0,1.0,Laptop & Accessory,1,188.49,5.0,4,Male,Married
4492,0,28.0,Laptop & Accessory,0,173.69,4.0,3,Female,Single
4493,0,17.0,Fashion,0,224.85,4.543490512868683,5,Female,Married
4494,0,19.0,Laptop & Accessory,0,161.97,9.0,1,Male,Married
4495,0,14.0,Laptop & Accessory,1,199.57,3.0,1,Male,Married
4496,1,1.0,Mobile Phone,1,146.19,8.0,5,Male,Married
4497,0,3.0,Mobile Phone,0,164.83,3.0,1,Male,Single
4498,0,4.0,Laptop & Accessory,0,186.18,3.0,3,Female,Married
4499,0,1.0,Laptop & Accessory,0,187.14,8.0,4,Female,Married
4500,0,11.0,Laptop & Accessory,0,188.47,5.0,1,Male,Married
4501,0,12.0,Fashion,1,240.10000000000002,10.0,1,Male,Married
4502,0,5.0,Fashion,1,196.43,11.0,1,Female,Single
4503,0,3.0,Laptop & Accessory,1,207.68,8.0,4,Female,Married
4504,0,9.0,Fashion,0,205.95,14.0,4,Male,Single
4505,0,1.0,Mobile Phone,0,154.04,3.0,1,Male,Married
4506,0,15.0,Laptop & Accessory,1,185.32,3.0,4,Male,Single
4507,0,21.0,Laptop & Accessory,0,154.76,1.0,3,Male,Single
4508,0,16.0,Grocery,0,284.92,1.0,1,Female,Single
4509,0,3.0,Laptop & Accessory,0,171.49,3.0,3,Male,Married
4510,0,16.0,Mobile Phone,1,151.96,1.0,3,Male,Married
4511,0,6.0,Mobile Phone,0,148.7,8.0,4,Female,Married
4512,0,22.0,Fashion,0,250.04000000000002,1.0,3,Female,Married
4513,0,11.0,Laptop & Accessory,1,184.74,8.0,5,Male,Married
4514,0,4.0,Laptop & Accessory,1,172.36,3.0,3,Female,Married
4515,0,1.0,Laptop & Accessory,0,177.96,8.0,3,Male,Married
4516,0,16.0,Laptop & Accessory,0,192.81,1.0,1,Male,Single
4517,1,1.0,Mobile Phone,1,146.74,3.0,4,Female,Single
4518,0,10.0,Laptop & Accessory,0,191.53,1.0,1,Female,Single
4519,0,10.0,Fashion,0,221.99,4.543490512868683,1,Male,Married
4520,0,31.0,Laptop & Accessory,0,192.55,3.0,3,Male,Married
4521,0,14.0,Mobile Phone,1,147.13,8.0,3,Female,Married
4522,0,1.0,Mobile Phone,0,151.1,3.0,1,Male,Single
4523,1,1.0,Mobile Phone,1,153.51,1.0,3,Female,Single
4524,0,11.0,Mobile Phone,0,159.52,4.0,5,Female,Married
4525,0,20.0,Laptop & Accessory,0,177.58,1.0,3,Female,Married
4526,1,5.0,Laptop & Accessory,0,218.55,4.543490512868683,4,Male,Single
4527,0,24.0,Fashion,0,229.96,4.543490512868683,1,Male,Single
4528,1,4.0,Laptop & Accessory,1,188.8,1.0,3,Male,Married
4529,0,5.0,Mobile Phone,1,151.57,3.0,4,Male,Single
4530,1,1.0,Mobile Phone,0,152.16,1.0,4,Female,Single
4531,0,3.0,Mobile Phone,0,147.01,3.0,1,Male,Single
4532,0,9.0,Laptop & Accessory,0,190.4,1.0,4,Male,Single
4533,0,1.0,Mobile Phone,0,163.16,5.0,4,Male,Married
4534,0,2.0,Laptop & Accessory,0,177.53,8.0,1,Male,Single
4535,0,23.0,Fashion,0,234.64999999999998,1.0,3,Male,Single
4536,0,25.0,Laptop & Accessory,0,174.36,8.0,1,Female,Married
4537,0,10.0,Mobile Phone,0,150.43,3.0,3,Female,Married
4538,1,1.0,Laptop & Accessory,1,178.04,5.0,1,Male,Single
4539,0,29.0,Grocery,1,291.59,3.0,1,Female,Single
4540,0,1.0,Laptop & Accessory,1,167.6,4.0,3,Female,Married
4541,0,4.0,Mobile Phone,0,149.76,1.0,4,Male,Married
4542,1,1.0,Mobile Phone,0,156.02,5.0,5,Male,Single
4543,0,1.0,Mobile Phone,0,147.44,3.0,4,Female,Married
4544,0,10.0,Fashion,0,200.96,1.0,3,Male,Married
4545,1,1.0,Mobile Phone,1,147.85,1.0,1,Male,Single
4546,0,11.0,Mobile Phone,0,155.34,18.0,5,Female,Married
4547,0,14.0,Laptop & Accessory,0,182.15,4.0,4,Female,Married
4548,0,16.0,Mobile Phone,0,150.76,3.0,5,Female,Married
4549,0,11.0,Laptop & Accessory,1,166.97,2.0,4,Male,Single
4550,0,17.0,Grocery,0,268.36,10.0,4,Male,Married
4551,0,14.0,Laptop & Accessory,0,159.48,1.0,3,Female,Married
4552,0,28.0,Others,0,319.06,3.0,5,Male,Married
4553,0,8.0,Laptop & Accessory,0,190.38,3.0,3,Female,Married
4554,0,5.0,Laptop & Accessory,0,168.06,13.0,5,Female,Married
4555,0,17.0,Mobile Phone,0,147.58,3.0,1,Male,Married
4556,0,17.0,Laptop & Accessory,1,170.22,3.0,3,Female,Married
4557,0,1.0,Laptop & Accessory,1,169.87,4.0,1,Female,Single
4558,0,11.0,Laptop & Accessory,1,169.49,8.0,3,Female,Married
4559,0,5.0,Mobile Phone,0,147.18,3.0,5,Male,Married
4560,0,13.0,Others,1,316.97,7.0,3,Male,Married
4561,0,30.0,Grocery,0,257.12,8.0,5,Female,Married
4562,0,4.0,Laptop & Accessory,0,190.77,5.0,3,Female,Single
4563,0,15.0,Fashion,0,208.92,8.0,5,Male,Married
4564,0,2.0,Laptop & Accessory,0,170.58,9.0,5,Male,Married
4565,1,1.0,Mobile Phone,0,165.31,3.0,5,Male,Married
4566,0,26.0,Fashion,1,204.69,5.0,3,Male,Married
4567,0,19.0,Mobile Phone,0,151.54,3.0,1,Male,Married
4568,0,26.0,Grocery,0,290.55,5.0,1,Female,Married
4569,0,16.0,Laptop & Accessory,0,170.56,3.0,3,Female,Married
4570,0,4.0,Laptop & Accessory,0,185.91,3.0,1,Female,Single
4571,0,31.0,Others,0,320.66,11.0,5,Female,Married
4572,0,20.0,Laptop & Accessory,0,173.1,9.0,3,Female,Married
4573,0,16.0,Laptop & Accessory,0,170.23,5.0,1,Female,Married
4574,1,1.0,Mobile Phone,1,157.02,5.0,4,Female,Single
4575,1,1.0,Mobile Phone,0,148.51,1.0,3,Female,Married
4576,0,12.0,Mobile Phone,1,142.02,1.0,1,Male,Married
4577,0,14.0,Others,0,305.41,13.0,3,Female,Married
4578,0,1.0,Mobile Phone,0,153.86,3.0,1,Female,Married
4579,0,4.0,Mobile Phone,0,145.97,5.0,1,Male,Married
4580,0,3.0,Fashion,0,244.35000000000002,8.0,3,Male,Married
4581,1,1.0,Mobile Phone,0,150.46,2.0,4,Female,Married
4582,1,1.0,Mobile Phone,0,150.64,1.0,1,Male,Single
4583,0,4.0,Fashion,0,209.12,9.0,5,Female,Married
4584,0,31.0,Grocery,0,266.18,1.0,1,Male,Married
4585,0,24.0,Grocery,0,295.46,8.0,3,Male,Married
4586,0,4.0,Mobile Phone,0,150.64,8.0,1,Female,Single
4587,0,31.0,Fashion,0,227.66,4.543490512868683,5,Female,Married
4588,0,21.0,Laptop & Accessory,0,175.7,5.0,1,Female,Married
4589,0,20.0,Grocery,0,303.61,2.0,3,Male,Married
4590,0,9.0,Mobile Phone,0,167.3,4.0,3,Male,Single
4591,0,28.0,Laptop & Accessory,0,162.8,1.0,3,Female,Single
4592,0,8.0,Mobile Phone,0,152.68,8.0,3,Male,Married
4593,0,6.0,Fashion,1,215.71,4.543490512868683,1,Female,Married
4594,0,5.0,Fashion,0,231.48000000000002,9.0,4,Male,Married
4595,1,1.0,Fashion,1,261.1,8.0,3,Male,Married
4596,1,1.0,Mobile Phone,0,159.08,4.0,1,Male,Married
4597,0,4.0,Mobile Phone,0,154.83,3.0,4,Male,Single
4598,0,9.0,Fashion,1,201.32,1.0,3,Male,Married
4599,1,1.0,Fashion,0,223.24,4.543490512868683,3,Male,Married
4600,1,1.0,Fashion,1,224.5,4.543490512868683,5,Female,Married
4601,0,16.0,Mobile Phone,0,145.93,1.0,3,Male,Married
4602,0,10.0,Fashion,0,224.8,4.543490512868683,1,Male,Single
4603,1,1.0,Mobile Phone,0,163.94,3.0,3,Male,Single
4604,0,22.0,Laptop & Accessory,0,165.51,8.0,1,Female,Married
4605,0,29.0,Grocery,0,293.35,9.0,4,Female,Single
4606,0,15.0,Laptop & Accessory,0,187.3,11.0,1,Male,Single
4607,0,9.0,Laptop & Accessory,0,172.17,10.0,3,Male,Married
4608,0,14.0,Grocery,0,257.37,14.0,3,Female,Single
4609,0,13.0,Mobile Phone,0,162.55,8.0,3,Female,Married
4610,0,5.0,Laptop & Accessory,1,190.82,6.0,1,Male,Single
4611,0,16.0,Fashion,1,199.06,9.0,5,Male,Married
4612,0,19.0,Laptop & Accessory,0,173.05,8.0,4,Male,Married
4613,1,1.0,Mobile Phone,1,152.41,1.0,3,Female,Married
4614,0,3.0,Laptop & Accessory,0,167.62,3.0,1,Male,Married
4615,0,7.0,Grocery,0,286.84,6.0,3,Female,Married
4616,0,5.0,Fashion,0,240.57,2.0,1,Male,Married
4617,1,1.0,Mobile Phone,1,143.78,1.0,4,Male,Single
4618,0,14.0,Fashion,0,234.32,2.0,5,Male,Married
4619,0,15.0,Laptop & Accessory,1,193.11,8.0,3,Female,Single
4620,0,1.0,Laptop & Accessory,0,168.06,1.0,3,Male,Married
4621,0,9.0,Laptop & Accessory,0,173.59,4.0,3,Female,Single
4622,0,8.0,Laptop & Accessory,0,178.37,8.0,1,Male,Single
4623,1,1.0,Mobile Phone,1,148.4,1.0,1,Male,Single
4624,0,11.0,Fashion,0,199.91,3.0,1,Female,Single
4625,0,20.0,Fashion,0,230.27,4.543490512868683,3,Female,Married
4626,0,15.0,Grocery,0,290.95,9.0,5,Female,Married
4627,0,11.0,Fashion,0,213.34,4.543490512868683,4,Male,Married
4628,0,26.0,Laptop & Accessory,1,180.77,10.0,5,Male,Married
4629,1,1.0,Laptop & Accessory,0,172.07,3.0,3,Male,Married
4630,0,1.0,Mobile Phone,0,149.0,2.0,1,Male,Married
4631,0,12.0,Laptop & Accessory,0,223.24,4.543490512868683,3,Female,Married
4632,0,11.0,Laptop & Accessory,0,189.47,4.0,4,Female,Married
4633,0,23.0,Others,1,320.02,10.0,3,Male,Married
4634,0,1.0,Mobile Phone,1,152.25,5.0,1,Male,Married
4635,0,1.0,Laptop & Accessory,0,187.72,5.0,4,Male,Married
4636,0,1.0,Mobile Phone,0,146.27,1.0,4,Male,Married
4637,0,24.0,Others,0,307.0,8.0,4,Male,Married
4638,0,1.0,Mobile Phone,0,145.96,7.0,3,Male,Married
4639,1,1.0,Mobile Phone,1,153.86,3.0,3,Female,Married
4640,1,1.0,Mobile Phone,0,145.33,1.0,5,Male,Married
4641,0,8.0,Mobile Phone,1,161.22,4.0,1,Male,Married
4642,1,1.0,Laptop & Accessory,0,167.33,3.0,5,Male,Married
4643,0,9.0,Laptop & Accessory,0,161.81,3.0,1,Male,Single
4644,0,5.0,Laptop & Accessory,0,179.6,8.0,1,Male,Married
4645,0,1.0,Mobile Phone,0,146.87,4.0,3,Female,Married
4646,0,11.0,Laptop & Accessory,1,221.02,4.543490512868683,3,Male,Married
4647,0,1.0,Mobile Phone,0,153.36,1.0,4,Female,Single
4648,0,16.0,Laptop & Accessory,0,165.89,3.0,1,Female,Married
4649,0,17.0,Grocery,1,291.27,1.0,1,Male,Married
4650,0,12.0,Mobile Phone,0,151.19,1.0,5,Female,Single
4651,0,17.0,Laptop & Accessory,1,181.79,8.0,3,Male,Married
4652,0,22.0,Grocery,0,279.02,3.0,5,Female,Married
4653,0,18.0,Laptop & Accessory,0,184.85,3.0,3,Female,Single
4654,0,8.0,Mobile Phone,1,150.79,7.0,3,Female,Married
4655,1,1.0,Mobile Phone,0,155.41,3.0,5,Male,Married
4656,0,1.0,Mobile Phone,0,159.47,3.0,3,Male,Single
4657,0,18.0,Others,1,320.13,2.0,1,Male,Married
4658,0,1.0,Mobile Phone,0,152.73,3.0,3,Male,Married
4659,0,7.0,Laptop & Accessory,0,196.04,3.0,3,Male,Married
4660,0,6.0,Laptop & Accessory,1,188.22,6.0,1,Female,Married
4661,0,4.0,Mobile Phone,0,145.83,1.0,3,Female,Married
4662,0,27.0,Laptop & Accessory,0,208.81,11.0,5,Female,Single
4663,0,8.0,Mobile Phone,0,151.91,9.0,1,Male,Married
4664,1,9.0,Laptop & Accessory,0,167.86,1.0,5,Female,Married
4666,0,11.0,Fashion,0,219.34,4.543490512868683,3,Male,Married
4667,0,3.0,Laptop & Accessory,0,180.61,3.0,3,Female,Married
4668,0,9.0,Laptop & Accessory,0,191.46,9.0,1,Male,Single
4669,0,7.0,Laptop & Accessory,0,202.25,8.0,1,Male,Married
4670,0,28.0,Fashion,0,232.25,2.0,4,Male,Married
4671,0,10.0,Laptop & Accessory,1,213.47,4.543490512868683,4,Male,Married
4672,0,1.0,Mobile Phone,0,145.45,2.0,1,Male,Single
4673,1,1.0,Mobile,1,135.09,2.0,3,Male,Single
4674,1,1.0,Mobile Phone,1,158.48,8.0,5,Male,Single
4675,0,9.0,Mobile Phone,0,137.81,1.0,3,Male,Married
4676,0,1.0,Mobile Phone,0,153.19,3.0,5,Male,Married
4677,0,1.0,Laptop & Accessory,0,173.51,3.0,4,Male,Married
4678,0,12.0,Laptop & Accessory,0,165.28,6.0,1,Female,Single
4679,0,3.0,Mobile Phone,0,152.2,9.0,1,Male,Married
4680,0,22.0,Laptop & Accessory,0,206.2,3.0,4,Male,Married
4681,0,1.0,Laptop & Accessory,1,171.47,5.0,1,Female,Married
4682,0,11.0,Mobile Phone,0,171.8,1.0,1,Male,Single
4683,0,24.0,Mobile Phone,1,157.21,9.0,3,Male,Married
4684,0,8.0,Fashion,0,211.21,4.543490512868683,4,Female,Single
4685,1,1.0,Laptop & Accessory,0,170.77,1.0,3,Female,Single
4686,0,13.0,Laptop & Accessory,0,170.53,11.0,3,Female,Single
4687,0,6.0,Laptop & Accessory,0,178.96,9.0,1,Male,Single
4688,1,14.0,Laptop & Accessory,1,192.96,4.0,3,Male,Married
4689,0,12.0,Laptop & Accessory,0,201.25,9.0,1,Female,Single
4690,0,1.0,Fashion,0,199.12,8.0,5,Female,Married
4691,0,6.0,Fashion,0,236.58999999999997,8.0,1,Female,Single
4692,0,21.0,Laptop & Accessory,0,174.6,8.0,5,Male,Single
4693,0,14.0,Fashion,1,229.75,4.543490512868683,5,Male,Married
4694,0,27.0,Grocery,0,273.14,4.0,3,Male,Married
4695,0,15.0,Others,0,316.41,7.0,1,Male,Married
4696,0,31.0,Laptop & Accessory,0,179.05,3.0,5,Male,Single
4697,0,1.0,Fashion,0,212.93,4.543490512868683,5,Male,Married
4698,0,15.0,Others,0,316.89,11.0,3,Male,Married
4699,0,24.0,Mobile Phone,0,163.75,3.0,4,Male,Married
4700,1,1.0,Mobile Phone,1,147.16,8.0,4,Female,Single
4701,0,10.0,Fashion,0,242.13,6.0,5,Female,Married
4702,0,12.0,Fashion,1,203.61,1.0,3,Female,Single
4703,0,18.0,Mobile Phone,0,162.08,5.0,3,Male,Single
4704,0,21.0,Grocery,1,262.7,14.0,3,Female,Married
4705,0,4.0,Laptop & Accessory,0,178.04,8.0,1,Male,Married
4706,0,3.0,Mobile Phone,0,151.42,1.0,3,Male,Single
4707,1,6.0,Mobile Phone,1,152.59,3.0,3,Male,Married
4708,0,17.0,Laptop & Accessory,0,193.04,3.0,1,Male,Married
4709,0,8.0,Laptop & Accessory,0,186.42,4.0,3,Female,Single
4710,0,1.0,Mobile Phone,0,150.0,3.0,5,Male,Married
4711,0,13.0,Laptop & Accessory,0,188.89,7.0,4,Female,Married
4712,0,30.0,Grocery,0,236.02999999999997,2.0,1,Male,Married
4713,0,14.0,Mobile Phone,1,148.42,4.0,1,Female,Single
4714,0,1.0,Laptop & Accessory,0,193.11,8.0,5,Female,Single
4715,0,3.0,Mobile Phone,0,147.97,3.0,4,Male,Married
4716,0,27.0,Laptop & Accessory,0,149.5,3.0,1,Male,Single
4717,0,9.0,Laptop & Accessory,0,175.93,1.0,5,Female,Married
4718,0,6.0,Laptop & Accessory,0,178.09,8.0,1,Male,Married
4719,0,12.0,Mobile Phone,1,155.57,2.0,3,Male,Married
4720,0,8.0,Laptop & Accessory,0,176.21,1.0,5,Female,Married
4721,0,26.0,Grocery,0,293.56,17.0,5,Male,Married
4722,1,1.0,Mobile Phone,1,151.86,9.0,1,Male,Single
4723,0,1.0,Laptop & Accessory,0,186.8,5.0,1,Female,Single
4724,0,19.0,Laptop & Accessory,0,191.32,2.0,3,Male,Single
4725,0,1.0,Mobile Phone,0,160.05,3.0,3,Male,Single
4726,1,11.0,Laptop & Accessory,1,188.97,4.0,3,Female,Single
4727,0,8.0,Laptop & Accessory,0,187.74,5.0,1,Male,Single
4728,1,19.0,Others,1,323.59,5.0,5,Male,Married
4729,0,10.0,Fashion,0,200.87,10.0,5,Male,Single
4730,0,26.0,Mobile Phone,0,167.58,3.0,1,Male,Married
4731,0,1.0,Mobile Phone,0,168.64,1.0,1,Female,Married
4732,0,3.0,Laptop & Accessory,0,168.35,2.0,3,Female,Married
4733,1,1.0,Laptop & Accessory,0,178.26,3.0,5,Male,Single
4734,0,8.0,Mobile Phone,0,157.8,4.0,1,Female,Single
4735,0,28.0,Laptop & Accessory,1,179.85,5.0,5,Female,Married
4736,0,1.0,Laptop & Accessory,0,168.42,2.0,1,Male,Married
4737,0,11.0,Mobile Phone,1,152.82,4.0,5,Female,Married
4738,0,12.0,Laptop & Accessory,1,184.8,13.0,5,Female,Single
4739,0,8.0,Mobile Phone,0,168.81,4.0,5,Female,Single
4740,0,9.0,Mobile Phone,0,150.72,3.0,1,Female,Married
4741,0,4.0,Mobile Phone,0,163.33,3.0,3,Male,Married
4742,0,14.0,Laptop & Accessory,0,167.44,8.0,4,Female,Married
4743,0,8.0,Laptop & Accessory,0,190.0,3.0,5,Female,Married
4744,0,16.0,Others,0,309.3,10.0,1,Male,Married
4745,1,1.0,Mobile Phone,1,141.01,1.0,5,Male,Married
4746,0,1.0,Mobile Phone,0,151.94,1.0,4,Male,Married
4747,0,26.0,Laptop & Accessory,0,156.49,5.0,3,Female,Married
4748,0,24.0,Grocery,0,301.39,4.0,3,Male,Married
4749,1,1.0,Mobile Phone,1,148.19,1.0,5,Female,Married
4750,0,7.0,Fashion,0,241.91000000000003,8.0,3,Male,Married
4751,1,1.0,Laptop & Accessory,0,178.24,3.0,5,Female,Single
4752,0,21.0,Grocery,1,292.52,1.0,1,Female,Married
4753,0,10.0,Laptop & Accessory,0,177.28,6.0,4,Female,Married
4754,0,3.0,Mobile Phone,0,152.0,8.0,3,Male,Married
4755,1,21.0,Others,1,317.46,9.0,4,Male,Single
4756,0,9.0,Mobile Phone,0,150.06,3.0,3,Female,Single
4757,0,16.0,Laptop & Accessory,1,185.62,3.0,1,Female,Married
4758,1,1.0,Mobile Phone,0,168.82,2.0,3,Male,Single
4759,0,10.0,Mobile Phone,0,146.43,5.0,4,Male,Married
4760,0,6.0,Laptop & Accessory,0,186.62,9.0,3,Female,Married
4761,0,14.0,Laptop & Accessory,0,175.94,1.0,3,Male,Single
4762,0,4.0,Laptop & Accessory,1,193.77,1.0,1,Female,Single
4763,0,19.0,Mobile Phone,0,147.74,1.0,3,Female,Single
4764,0,16.0,Laptop & Accessory,0,169.34,9.0,4,Male,Married
4765,0,12.0,Laptop & Accessory,0,187.88,3.0,5,Male,Married
4766,0,8.0,Mobile Phone,0,150.53,4.0,1,Female,Single
4767,1,13.0,Fashion,0,201.54,8.0,1,Female,Married
4768,1,19.0,Laptop & Accessory,0,176.6,4.0,1,Male,Single
4769,0,17.0,Grocery,0,296.59,1.0,5,Male,Married
4770,0,1.0,Fashion,1,253.07999999999998,9.0,1,Male,Married
4771,0,9.0,Fashion,0,227.21,4.543490512868683,3,Male,Single
4772,0,2.0,Laptop & Accessory,1,172.79,6.0,4,Female,Married
4773,0,8.0,Mobile Phone,0,162.37,3.0,1,Male,Married
4774,1,1.0,Mobile Phone,1,148.66,8.0,3,Female,Married
4775,0,1.0,Mobile Phone,0,142.06,1.0,1,Male,Married
4776,0,25.0,Grocery,0,288.07,18.0,3,Female,Married
4777,0,18.0,Laptop & Accessory,0,184.33,4.0,4,Male,Single
4778,0,1.0,Mobile Phone,0,159.24,2.0,5,Male,Single
4779,0,7.0,Laptop & Accessory,0,165.37,9.0,5,Male,Married
4780,0,9.0,Mobile Phone,0,150.59,2.0,5,Female,Single
4781,0,10.0,Laptop & Accessory,1,187.01,12.0,1,Male,Married
4782,0,6.0,Laptop & Accessory,0,169.03,4.0,1,Male,Married
4783,0,4.0,Mobile Phone,0,162.61,4.0,1,Male,Married
4784,0,27.0,Fashion,1,234.33999999999997,5.0,1,Female,Married
4785,0,19.0,Fashion,1,232.61,3.0,5,Male,Married
4786,0,6.0,Laptop & Accessory,0,176.75,4.0,3,Female,Married
4787,0,26.0,Grocery,0,263.26,1.0,1,Female,Married
4788,0,11.0,Laptop & Accessory,0,188.34,1.0,3,Male,Married
4789,0,2.0,Mobile Phone,0,174.36,5.0,1,Male,Married
4790,0,1.0,Laptop & Accessory,0,172.75,3.0,1,Male,Married
4791,0,18.0,Mobile Phone,1,153.18,3.0,1,Male,Married
4792,0,16.0,Mobile Phone,1,150.15,3.0,1,Male,Single
4793,0,10.0,Mobile Phone,0,148.42,4.0,5,Male,Married
4794,0,1.0,Laptop & Accessory,1,166.94,4.0,5,Male,Married
4795,0,9.0,Fashion,1,231.85000000000002,16.0,3,Female,Married
4796,1,1.0,Mobile Phone,1,145.22,9.0,4,Female,Married
4797,0,6.0,Mobile Phone,0,148.14,3.0,1,Male,Married
4798,0,1.0,Laptop & Accessory,0,167.56,4.0,5,Male,Married
4799,0,23.0,Mobile Phone,0,160.8,3.0,5,Female,Married
4800,0,1.0,Mobile Phone,0,156.62,5.0,1,Male,Married
4801,0,6.0,Laptop & Accessory,0,190.24,4.0,4,Male,Married
4802,0,12.0,Mobile Phone,0,153.99,3.0,4,Male,Married
4803,0,16.0,Laptop & Accessory,1,177.31,4.0,1,Female,Married
4804,0,5.0,Mobile Phone,1,148.56,3.0,1,Male,Married
4805,1,1.0,Mobile Phone,1,153.0,3.0,3,Female,Married
4806,0,27.0,Grocery,0,243.36,3.0,1,Male,Married
4807,0,9.0,Fashion,0,234.02999999999997,9.0,4,Male,Married
4808,0,11.0,Mobile Phone,0,154.73,1.0,1,Female,Married
4809,0,27.0,Grocery,0,267.75,9.0,1,Female,Single
4810,0,17.0,Laptop & Accessory,0,180.62,3.0,1,Female,Married
4811,0,21.0,Laptop & Accessory,1,170.37,8.0,1,Female,Married
4812,0,11.0,Fashion,1,201.42,10.0,4,Male,Single
4813,0,24.0,Grocery,0,304.24,8.0,5,Male,Married
4814,0,13.0,Laptop & Accessory,0,177.04,5.0,1,Female,Married
4815,0,7.0,Mobile Phone,1,147.77,4.0,4,Male,Married
4816,1,1.0,Mobile Phone,1,152.95,2.0,1,Male,Single
4817,0,3.0,Mobile Phone,0,150.32,4.0,1,Female,Married
4818,0,18.0,Mobile Phone,1,150.59,2.0,5,Male,Married
4819,0,2.0,Laptop & Accessory,0,174.08,3.0,1,Male,Single
4820,1,21.0,Mobile Phone,1,148.8,1.0,1,Male,Married
4821,0,17.0,Laptop & Accessory,0,172.65,1.0,4,Female,Married
4822,1,1.0,Mobile Phone,0,145.44,3.0,3,Female,Single
4823,1,1.0,Mobile Phone,0,151.93,1.0,1,Female,Single
4824,0,10.0,Laptop & Accessory,1,190.86,12.0,1,Male,Married
4825,0,21.0,Mobile Phone,1,157.94,3.0,1,Female,Single
4826,1,1.0,Laptop & Accessory,1,166.71,3.0,3,Female,Married
4827,1,5.0,Mobile Phone,1,152.78,1.0,1,Female,Married
4828,0,2.0,Mobile Phone,0,148.77,3.0,3,Female,Married
4829,1,3.0,Mobile Phone,1,149.04,3.0,5,Male,Married
4830,0,1.0,Mobile Phone,0,148.18,1.0,3,Female,Single
4831,0,8.0,Mobile Phone,0,145.08,1.0,4,Male,Married
4832,0,16.0,Laptop & Accessory,0,187.44,4.0,3,Female,Single
4833,0,7.0,Mobile Phone,1,152.99,3.0,5,Male,Single
4834,0,31.0,Fashion,1,230.52,4.543490512868683,4,Female,Married
4835,0,5.0,Mobile Phone,0,148.29,3.0,3,Male,Married
4836,0,9.0,Laptop & Accessory,1,165.14,8.0,1,Female,Married
4837,0,23.0,Fashion,0,199.03,8.0,4,Female,Married
4838,0,22.0,Mobile Phone,0,147.59,1.0,3,Male,Married
4839,0,5.0,Laptop & Accessory,0,194.32,1.0,3,Female,Married
4840,0,10.0,Mobile Phone,0,171.78,2.0,1,Male,Single
4841,0,12.0,Fashion,0,260.82,12.0,5,Female,Married
4842,0,6.0,Mobile Phone,0,148.32,3.0,4,Female,Married
4843,1,1.0,Mobile Phone,1,149.13,1.0,4,Male,Married
4844,0,14.0,Fashion,0,222.05,4.543490512868683,4,Male,Married
4845,0,1.0,Laptop & Accessory,0,167.94,8.0,5,Male,Single
4846,0,15.0,Mobile Phone,1,172.21,18.0,5,Male,Single
4847,0,10.0,Mobile Phone,0,150.19,10.0,3,Male,Single
4848,1,1.0,Mobile Phone,1,146.21,1.0,4,Male,Single
4849,1,1.0,Mobile Phone,0,154.73,1.0,5,Male,Single
4850,0,5.0,Laptop & Accessory,1,183.55,6.0,1,Female,Married
4851,0,14.0,Mobile Phone,1,161.17,1.0,4,Male,Married
4852,0,6.0,Laptop & Accessory,0,192.25,4.0,5,Female,Married
4853,1,1.0,Fashion,1,228.25,4.543490512868683,1,Male,Married
4854,0,7.0,Laptop & Accessory,0,194.49,5.0,1,Female,Single
4855,1,1.0,Fashion,0,231.08999999999997,4.543490512868683,3,Male,Married
4856,0,19.0,Laptop & Accessory,0,169.47,9.0,4,Male,Married
4857,0,3.0,Mobile Phone,0,146.57,3.0,1,Female,Married
4858,0,9.0,Laptop & Accessory,0,171.01,1.0,3,Female,Married
4859,0,26.0,Grocery,0,295.99,9.0,1,Male,Married
4860,1,21.0,Mobile Phone,0,149.79,1.0,3,Male,Single
4861,0,27.0,Grocery,0,273.52,3.0,3,Male,Married
4862,0,4.0,Fashion,0,197.64,8.0,3,Male,Married
4863,0,12.0,Laptop & Accessory,1,181.66,4.0,1,Female,Single
4864,0,9.0,Fashion,0,203.23,9.0,1,Male,Married
4865,0,13.0,Fashion,0,203.8,8.0,3,Male,Single
4866,1,4.0,Grocery,1,256.94,1.0,4,Female,Single
4867,0,21.0,Laptop & Accessory,1,175.67,8.0,3,Male,Married
4868,0,10.0,Laptop & Accessory,0,175.79,8.0,1,Male,Married
4869,1,1.0,Mobile Phone,1,148.21,3.0,5,Male,Single
4870,0,7.0,Grocery,0,299.44,1.0,3,Male,Single
4871,1,1.0,Mobile Phone,1,149.04,1.0,5,Female,Single
4872,0,7.0,Mobile Phone,0,159.52,3.0,1,Female,Single
4873,0,19.0,Mobile Phone,0,147.7,3.0,1,Female,Married
4874,0,24.0,Grocery,0,298.99,4.0,1,Male,Married
4875,0,7.0,Laptop & Accessory,1,179.88,3.0,4,Female,Married
4876,0,15.0,Others,0,319.19,12.0,3,Male,Married
4877,0,1.0,Mobile Phone,0,153.11,3.0,4,Female,Married
4878,0,19.0,Laptop & Accessory,1,161.33,9.0,5,Male,Married
4879,0,21.0,Laptop & Accessory,1,166.63,8.0,1,Female,Single
4880,1,1.0,Mobile Phone,1,146.32,2.0,3,Female,Married
4881,0,24.0,Grocery,1,264.73,6.0,3,Male,Married
4882,0,12.0,Mobile Phone,0,151.84,3.0,3,Male,Married
4883,0,20.0,Fashion,0,233.45,8.0,3,Male,Married
4884,0,1.0,Laptop & Accessory,0,168.77,3.0,3,Female,Married
